time,pressure
678.6773050723295,2560.250964858938
691.3203779678128,2558.37532168925
704.1989785449288,2556.594063028656
717.3174944465612,2554.909898623958
730.68039505295,2553.3248123778103
744.2922330043758,2551.840051208319
758.157645752211,2550.4561200224675
772.2813571388642,2549.1727828395806
786.6681790071582,2547.98907004898
801.3230128396877,2546.903291734004
816.250851428722,2545.913056943197
831.4567805772056,2545.0152987390948
846.9459808314576,2544.206304806101
862.7237292461441,2543.4817533518694
878.795401182131,2542.83675399179
895.1664721378291,2542.26589326399
911.8425196146562,2541.763284383085
928.829225017249,2541.3226208050532
946.132375589076,2540.9372331434047
963.7578663841078,2540.6001489485066
981.7117022752184,2540.304154837782
1000.0,2540.0418604447195
